Date ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
2022-05-06,"3,459.00","3,474.50","3,424.50","3,513.40","3,443.15","3,432.60","3,444.54","4,043.00","3,004.00",2010812,"6,92,63,21,262.70",184661
2022-05-05,"3,512.10","3,533.00","3,485.35","3,479.75","3,508.75","3,513.40","3,511.10","4,043.00","3,004.00",1612262,"5,66,08,12,779.40",93993
2022-05-04,"3,538.50","3,545.45","3,465.30","3,542.40","3,483.80","3,479.75","3,511.35","4,043.00","3,004.00",2305825,"8,09,65,56,485.00",174763
2022-05-02,"3,519.90","3,547.95","3,492.75","3,546.70","3,538.70","3,542.40","3,520.91","4,043.00","3,004.00",1324161,"4,66,22,47,237.85",118662
2022-04-29,"3,597.00","3,623.25","3,536.85","3,584.30","3,548.00","3,546.70","3,576.78","4,043.00","3,004.00",2051115,"7,33,63,93,454.55",107015
2022-04-28,"3,588.00","3,604.40","3,538.05","3,561.20","3,580.00","3,584.30","3,574.03","4,043.00","3,004.00",1703660,"6,08,89,33,925.50",122574
2022-04-27,"3,546.00","3,568.45","3,506.30","3,546.30","3,560.00","3,561.20","3,540.41","4,043.00","3,004.00",1727648,"6,11,65,79,202.75",111612
2022-04-26,"3,575.15","3,587.90","3,518.15","3,548.20","3,544.00","3,546.30","3,550.67","4,043.00","3,004.00",1943469,"6,90,06,26,735.65",139910
2022-04-25,"3,558.00","3,584.00","3,533.10","3,612.55","3,546.05","3,548.20","3,557.80","4,043.00","3,004.00",1960694,"6,97,57,53,255.70",146368
2022-04-22,"3,581.10","3,617.00","3,571.50","3,628.65","3,613.00","3,612.55","3,602.06","4,043.00","3,004.00",1581465,"5,69,65,36,818.60",93552
2022-04-21,"3,580.00","3,644.00","3,567.40","3,556.80","3,621.00","3,628.65","3,619.23","4,043.00","3,004.00",2280996,"8,25,54,39,639.10",136751
2022-04-20,"3,500.00","3,569.15","3,480.00","3,471.90","3,558.00","3,556.80","3,546.74","4,043.00","3,004.00",2640370,"9,36,47,02,419.10",185024
2022-04-19,"3,550.00","3,563.55","3,439.15","3,528.05","3,462.00","3,471.90","3,508.54","4,043.00","3,004.00",3170014,"11,12,21,29,456.75",208443
2022-04-18,"3,610.00","3,610.00","3,522.50","3,661.95","3,531.80","3,528.05","3,548.77","4,043.00","3,004.00",3820792,"13,55,91,30,603.80",324929
2022-04-13,"3,707.00","3,709.85","3,655.55","3,691.10","3,664.95","3,661.95","3,673.55","4,043.00","3,004.00",1621672,"5,95,72,87,429.65",103822
2022-04-12,"3,683.00","3,739.00","3,648.35","3,696.40","3,686.00","3,691.10","3,706.35","4,043.00","3,004.00",4483476,"16,61,73,40,654.70",254563
2022-04-11,"3,690.00","3,712.35","3,656.10","3,685.65","3,699.00","3,696.40","3,690.42","4,043.00","3,004.00",2291660,"8,45,71,91,677.85",171882
